"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Mar 25 20:57:31 GMT 2024","Mon Mar 25 20:57:31 GMT 2024","319","Platform - Biller","Biller Auth","Biller - Login","","","Login - Invalid Email Field",""
"passed","Mon Mar 25 20:57:39 GMT 2024","Mon Mar 25 20:57:40 GMT 2024","1095","Platform - Biller","Subscriptions","Create Subscription","","","Create Subscription - No frequency",""
"passed","Mon Mar 25 20:57:55 GMT 2024","Mon Mar 25 20:57:56 GMT 2024","925","Platform - Biller","Subscriptions","Create Subscription","","","Create Subscription - No token",""
"failed","Mon Mar 25 20:58:46 GMT 2024","Mon Mar 25 20:58:47 GMT 2024","1239","Platform - Biller","Users","Update User > Deactivate/Activate User","","","Deactivate User - Valid",""
"passed","Mon Mar 25 20:58:24 GMT 2024","Mon Mar 25 20:58:26 GMT 2024","1375","Platform - Biller","Users","Update User (Me)","","","Update User (Me) -Update only Last Name",""
"passed","Mon Mar 25 20:59:04 GMT 2024","Mon Mar 25 20:59:05 GMT 2024","1389","Platform - Biller","Users","Resend User Invite","","","Resend User Invite - Active",""
"passed","Mon Mar 25 20:57:23 GMT 2024","Mon Mar 25 20:57:23 GMT 2024","331","Platform - Biller","Biller Auth","Biller - Verify User","","","Verify User - Already Used Token",""
"passed","Mon Mar 25 20:57:15 GMT 2024","Mon Mar 25 20:57:16 GMT 2024","368","Platform - Biller","Biller Auth","Biller - Sign Up","","","Sign Up- Empty Field - phone number",""
"passed","Mon Mar 25 20:58:13 GMT 2024","Mon Mar 25 20:58:14 GMT 2024","852","Platform - Biller","Documents","Fetch Document","","","Fetch Documents",""
"passed","Mon Mar 25 20:57:46 GMT 2024","Mon Mar 25 20:57:47 GMT 2024","879","Platform - Biller","Subscriptions","Create Subscription","","","Create Subscription - No start date",""
"passed","Mon Mar 25 20:58:44 GMT 2024","Mon Mar 25 20:58:45 GMT 2024","1499","Platform - Biller","Users","Update User > Update user role","","","Update user role - Valid",""
"passed","Mon Mar 25 20:57:40 GMT 2024","Mon Mar 25 20:57:41 GMT 2024","896","Platform - Biller","Subscriptions","Create Subscription","","","Create Subscription -Invalid frequency",""
"failed","Mon Mar 25 20:58:32 GMT 2024","Mon Mar 25 20:58:35 GMT 2024","2965","Platform - Biller","Users","Create User","","","Create User - Invalid 2FA",""
"passed","Mon Mar 25 20:57:07 GMT 2024","Mon Mar 25 20:57:11 GMT 2024","3757","Platform - Biller","Biller Auth","Biller - Sign Up","","","Sign Up",""
"passed","Mon Mar 25 20:57:50 GMT 2024","Mon Mar 25 20:57:51 GMT 2024","889","Platform - Biller","Subscriptions","Create Subscription","","","Create Subscription - End date greater than start date",""
"passed","Mon Mar 25 20:59:07 GMT 2024","Mon Mar 25 20:59:08 GMT 2024","543","Platform - Biller","Users","Fetch User's Stats","","","Fetch User's Stats - No Authorization",""
"passed","Mon Mar 25 20:57:31 GMT 2024","Mon Mar 25 20:57:31 GMT 2024","324","Platform - Biller","Biller Auth","Biller - Login","","","Login - Empty Email Field",""
"passed","Mon Mar 25 20:57:15 GMT 2024","Mon Mar 25 20:57:15 GMT 2024","369","Platform - Biller","Biller Auth","Biller - Sign Up","","","Sign Up- Empty Field- first namne",""
"passed","Mon Mar 25 20:57:32 GMT 2024","Mon Mar 25 20:57:34 GMT 2024","1663","Platform - Biller","Biller Auth","Biller - Login","","","Valid Login wihout 2FA",""
"failed","Mon Mar 25 20:58:47 GMT 2024","Mon Mar 25 20:58:48 GMT 2024","1249","Platform - Biller","Users","Update User > Deactivate/Activate User","","","Deactivate User - an Inactive user",""
"passed","Mon Mar 25 20:58:26 GMT 2024","Mon Mar 25 20:58:26 GMT 2024","333","Platform - Biller","Users","Update User (Me)","","","Update User (Me)- Expired Token",""
"passed","Mon Mar 25 20:57:34 GMT 2024","Mon Mar 25 20:57:35 GMT 2024","318","Platform - Biller","Biller Auth","Biller - Login 2FA","","","Login (2FA) - Empty Token",""
"passed","Mon Mar 25 20:57:35 GMT 2024","Mon Mar 25 20:57:35 GMT 2024","322","Platform - Biller","Biller Auth","Biller - Login 2FA","","","Login (2FA) - Empty Key",""
"passed","Mon Mar 25 20:57:51 GMT 2024","Mon Mar 25 20:57:51 GMT 2024","901","Platform - Biller","Subscriptions","Create Subscription","","","Create Subscription - No narration",""
"failed","Mon Mar 25 20:58:05 GMT 2024","Mon Mar 25 20:58:06 GMT 2024","1505","Platform - Biller","Subscriptions","Fetch Subscription","","","Fetch Subscription - Invalid Auth",""
"passed","Mon Mar 25 20:57:34 GMT 2024","Mon Mar 25 20:57:34 GMT 2024","337","Platform - Biller","Biller Auth","Biller - Login 2FA","","","Login (2FA) - Invalid Token",""
"passed","Mon Mar 25 20:57:54 GMT 2024","Mon Mar 25 20:57:55 GMT 2024","859","Platform - Biller","Subscriptions","Create Subscription","","","Create Subscription - Amount lesser than system threshhold",""
"passed","Mon Mar 25 20:58:28 GMT 2024","Mon Mar 25 20:58:29 GMT 2024","966","Platform - Biller","Users","Create User","","","Create User - Empty email",""
"failed","Mon Mar 25 20:58:48 GMT 2024","Mon Mar 25 20:58:50 GMT 2024","1219","Platform - Biller","Users","Update User > Deactivate/Activate User","","","Deactivate User - Pending User",""
"passed","Mon Mar 25 20:57:15 GMT 2024","Mon Mar 25 20:57:15 GMT 2024","343","Platform - Biller","Biller Auth","Biller - Sign Up","","","Sign Up- Empty Field - last name",""
